Frame:	Label:	Frame path:
6910	egg crepe	on	cutting board
6910	person	hold	knife
6910	knife	cut	egg crepe
6910	hashi	on	bowl
6910	person	hold	cutting board
6911	knife	on	cutting board
6911	egg crepe	on	cutting board
6911	person	hold	knife
6911	knife	cut	egg crepe
6911	hashi	on	bowl
6911	person	hold	cutting board
6912	knife	on	cutting board
6912	egg crepe	on	cutting board
6912	person	hold	knife
6912	knife	cut	egg crepe
6912	hashi	on	bowl
6912	person	hold	cutting board
6913	knife	on	cutting board
6913	egg crepe	on	cutting board
6913	person	hold	knife
6913	knife	cut	egg crepe
6913	hashi	on	bowl
6913	person	hold	cutting board
6914	knife	on	cutting board
6914	egg crepe	on	cutting board
6914	person	hold	knife
6914	knife	cut	egg crepe
6914	hashi	on	bowl
6914	person	hold	cutting board
6915	knife	on	cutting board
6915	egg crepe	on	cutting board
6915	person	hold	knife
6915	knife	cut	egg crepe
6915	hashi	on	bowl
6915	person	hold	cutting board
6916	knife	on	cutting board
6916	egg crepe	on	cutting board
6916	person	hold	knife
6916	knife	cut	egg crepe
6916	hashi	on	bowl
6916	person	hold	cutting board
6917	knife	on	cutting board
6917	egg crepe	on	cutting board
6917	person	hold	knife
6917	knife	cut	egg crepe
6917	hashi	on	bowl
6917	person	hold	cutting board
6918	knife	on	cutting board
6918	egg crepe	on	cutting board
6918	person	hold	knife
6918	knife	cut	egg crepe
6918	hashi	on	bowl
6918	person	hold	cutting board
6919	knife	on	cutting board
6919	egg crepe	on	cutting board
6919	person	hold	knife
6919	knife	cut	egg crepe
6919	hashi	on	bowl
6919	person	hold	cutting board
6920	knife	on	cutting board
6920	egg crepe	on	cutting board
6920	person	hold	knife
6920	knife	cut	egg crepe
6920	hashi	on	bowl
6920	person	hold	cutting board
6921	knife	on	cutting board
6921	egg crepe	on	cutting board
6921	person	hold	knife
6921	knife	cut	egg crepe
6921	hashi	on	bowl
6921	person	hold	cutting board
6922	knife	on	cutting board
6922	egg crepe	on	cutting board
6922	person	hold	knife
6922	knife	cut	egg crepe
6922	hashi	on	bowl
6922	person	hold	cutting board
6923	knife	on	cutting board
6923	egg crepe	on	cutting board
6923	person	hold	knife
6923	knife	cut	egg crepe
6923	hashi	on	bowl
6923	person	hold	cutting board
6924	knife	on	cutting board
6924	egg crepe	on	cutting board
6924	person	hold	knife
6924	knife	cut	egg crepe
6924	hashi	on	bowl
6924	person	hold	cutting board
6925	knife	on	cutting board
6925	egg crepe	on	cutting board
6925	person	hold	knife
6925	knife	cut	egg crepe
6925	hashi	on	bowl
6925	person	hold	cutting board
6926	knife	on	cutting board
6926	egg crepe	on	cutting board
6926	person	hold	knife
6926	knife	cut	egg crepe
6926	hashi	on	bowl
6926	person	hold	cutting board
6927	knife	on	cutting board
6927	egg crepe	on	cutting board
6927	person	hold	knife
6927	knife	cut	egg crepe
6927	hashi	on	bowl
6927	person	hold	cutting board
6928	knife	on	cutting board
6928	egg crepe	on	cutting board
6928	person	hold	knife
6928	knife	cut	egg crepe
6928	hashi	on	bowl
6928	person	hold	cutting board
6929	knife	on	cutting board
6929	egg crepe	on	cutting board
6929	person	hold	knife
6929	knife	cut	egg crepe
6929	hashi	on	bowl
6929	person	hold	cutting board
6930	knife	on	cutting board
6930	egg crepe	on	cutting board
6930	person	hold	knife
6930	knife	cut	egg crepe
6930	hashi	on	bowl
6930	person	hold	cutting board
6931	knife	on	cutting board
6931	egg crepe	on	cutting board
6931	person	hold	knife
6931	knife	cut	egg crepe
6931	hashi	on	bowl
6931	person	hold	cutting board
6932	knife	on	cutting board
6932	egg crepe	on	cutting board
6932	person	hold	knife
6932	knife	cut	egg crepe
6932	hashi	on	bowl
6932	person	hold	cutting board
6933	knife	on	cutting board
6933	egg crepe	on	cutting board
6933	person	hold	knife
6933	knife	cut	egg crepe
6933	hashi	on	bowl
6933	person	hold	cutting board
6934	knife	on	cutting board
6934	egg crepe	on	cutting board
6934	person	hold	knife
6934	knife	cut	egg crepe
6934	hashi	on	bowl
6934	person	hold	cutting board
6935	knife	on	cutting board
6935	egg crepe	on	cutting board
6935	person	hold	knife
6935	knife	cut	egg crepe
6935	hashi	on	bowl
6935	person	hold	cutting board
6936	knife	on	cutting board
6936	egg crepe	on	cutting board
6936	person	hold	knife
6936	knife	cut	egg crepe
6936	hashi	on	bowl
6936	person	hold	cutting board
6937	knife	on	cutting board
6937	egg crepe	on	cutting board
6937	person	hold	knife
6937	knife	cut	egg crepe
6937	hashi	on	bowl
6937	person	hold	cutting board
6938	knife	on	cutting board
6938	egg crepe	on	cutting board
6938	person	hold	knife
6938	knife	cut	egg crepe
6938	hashi	on	bowl
6938	person	hold	cutting board
6939	knife	on	cutting board
6939	egg crepe	on	cutting board
6939	person	hold	knife
6939	knife	cut	egg crepe
6939	hashi	on	bowl
6939	person	hold	cutting board
6940	knife	on	cutting board
6940	egg crepe	on	cutting board
6940	person	hold	knife
6940	knife	cut	egg crepe
6940	hashi	on	bowl
6940	person	hold	cutting board
6941	knife	on	cutting board
6941	egg crepe	on	cutting board
6941	person	hold	knife
6941	knife	cut	egg crepe
6941	hashi	on	bowl
6941	person	hold	cutting board
6942	knife	on	cutting board
6942	egg crepe	on	cutting board
6942	person	hold	knife
6942	knife	cut	egg crepe
6942	hashi	on	bowl
6942	person	hold	cutting board
6943	knife	on	cutting board
6943	egg crepe	on	cutting board
6943	person	hold	knife
6943	knife	cut	egg crepe
6943	hashi	on	bowl
6943	person	hold	cutting board
6944	knife	on	cutting board
6944	egg crepe	on	cutting board
6944	person	hold	knife
6944	knife	cut	egg crepe
6944	hashi	on	bowl
6944	person	hold	cutting board
6945	knife	on	cutting board
6945	egg crepe	on	cutting board
6945	person	hold	knife
6945	knife	cut	egg crepe
6945	hashi	on	bowl
6945	person	hold	cutting board
6946	knife	on	cutting board
6946	egg crepe	on	cutting board
6946	person	hold	knife
6946	knife	cut	egg crepe
6946	hashi	on	bowl
6946	person	hold	cutting board
6947	knife	on	cutting board
6947	egg crepe	on	cutting board
6947	person	hold	knife
6947	knife	cut	egg crepe
6947	hashi	on	bowl
6947	person	hold	cutting board
6948	knife	on	cutting board
6948	egg crepe	on	cutting board
6948	person	hold	knife
6948	knife	cut	egg crepe
6948	hashi	on	bowl
6948	person	hold	cutting board
6949	knife	on	cutting board
6949	egg crepe	on	cutting board
6949	person	hold	knife
6949	knife	cut	egg crepe
6949	hashi	on	bowl
6949	person	hold	cutting board
6950	knife	on	cutting board
6950	egg crepe	on	cutting board
6950	person	hold	knife
6950	knife	cut	egg crepe
6950	hashi	on	bowl
6950	person	hold	cutting board
6951	knife	on	cutting board
6951	egg crepe	on	cutting board
6951	person	hold	knife
6951	knife	cut	egg crepe
6951	hashi	on	bowl
6951	person	hold	cutting board
6952	knife	on	cutting board
6952	egg crepe	on	cutting board
6952	person	hold	knife
6952	knife	cut	egg crepe
6952	hashi	on	bowl
6952	person	hold	cutting board
6953	knife	on	cutting board
6953	egg crepe	on	cutting board
6953	person	hold	knife
6953	knife	cut	egg crepe
6953	hashi	on	bowl
6953	person	hold	cutting board
6954	knife	on	cutting board
6954	egg crepe	on	cutting board
6954	person	hold	knife
6954	knife	cut	egg crepe
6954	hashi	on	bowl
6954	person	hold	cutting board
6955	knife	on	cutting board
6955	egg crepe	on	cutting board
6955	person	hold	knife
6955	knife	cut	egg crepe
6955	hashi	on	bowl
6955	person	hold	cutting board
6956	knife	on	cutting board
6956	egg crepe	on	cutting board
6956	person	hold	knife
6956	knife	cut	egg crepe
6956	hashi	on	bowl
6956	person	hold	cutting board
6957	knife	on	cutting board
6957	egg crepe	on	cutting board
6957	person	hold	knife
6957	knife	cut	egg crepe
6957	hashi	on	bowl
6957	person	hold	cutting board
6958	knife	on	cutting board
6958	egg crepe	on	cutting board
6958	person	hold	knife
6958	knife	cut	egg crepe
6958	hashi	on	bowl
6958	person	hold	cutting board
6959	knife	on	cutting board
6959	egg crepe	on	cutting board
6959	person	hold	knife
6959	knife	cut	egg crepe
6959	hashi	on	bowl
6959	person	hold	cutting board
6960	knife	on	cutting board
6960	egg crepe	on	cutting board
6960	person	hold	knife
6960	knife	cut	egg crepe
6960	hashi	on	bowl
6960	person	hold	cutting board
6961	knife	on	cutting board
6961	egg crepe	on	cutting board
6961	person	hold	knife
6961	knife	cut	egg crepe
6961	hashi	on	bowl
6961	person	hold	cutting board
6962	knife	on	cutting board
6962	egg crepe	on	cutting board
6962	person	hold	knife
6962	knife	cut	egg crepe
6962	hashi	on	bowl
6962	person	hold	cutting board
6963	knife	on	cutting board
6963	egg crepe	on	cutting board
6963	person	hold	knife
6963	knife	cut	egg crepe
6963	hashi	on	bowl
6963	person	hold	cutting board
6964	knife	on	cutting board
6964	egg crepe	on	cutting board
6964	person	hold	knife
6964	knife	cut	egg crepe
6964	hashi	on	bowl
6964	person	hold	cutting board
6965	knife	on	cutting board
6965	egg crepe	on	cutting board
6965	person	hold	knife
6965	knife	cut	egg crepe
6965	hashi	on	bowl
6965	person	hold	cutting board
6966	knife	on	cutting board
6966	egg crepe	on	cutting board
6966	person	hold	knife
6966	knife	cut	egg crepe
6966	hashi	on	bowl
6966	person	hold	cutting board
6967	knife	on	cutting board
6967	egg crepe	on	cutting board
6967	person	hold	knife
6967	knife	cut	egg crepe
6967	hashi	on	bowl
6967	person	hold	cutting board
6968	knife	on	cutting board
6968	egg crepe	on	cutting board
6968	person	hold	knife
6968	knife	cut	egg crepe
6968	hashi	on	bowl
6968	person	hold	cutting board
6969	knife	on	cutting board
6969	egg crepe	on	cutting board
6969	person	hold	knife
6969	knife	cut	egg crepe
6969	hashi	on	bowl
6969	person	hold	cutting board
6970	knife	on	cutting board
6970	egg crepe	on	cutting board
6970	person	hold	knife
6970	knife	cut	egg crepe
6970	hashi	on	bowl
6970	person	hold	cutting board
6971	knife	on	cutting board
6971	egg crepe	on	cutting board
6971	person	hold	knife
6971	knife	cut	egg crepe
6971	hashi	on	bowl
6971	person	hold	cutting board
6972	knife	on	cutting board
6972	egg crepe	on	cutting board
6972	person	hold	knife
6972	knife	cut	egg crepe
6972	hashi	on	bowl
6972	person	hold	cutting board
6973	knife	on	cutting board
6973	egg crepe	on	cutting board
6973	person	hold	knife
6973	knife	cut	egg crepe
6973	hashi	on	bowl
6973	person	hold	cutting board
6974	knife	on	cutting board
6974	egg crepe	on	cutting board
6974	person	hold	knife
6974	knife	cut	egg crepe
6974	hashi	on	bowl
6974	person	hold	cutting board
6975	knife	on	cutting board
6975	egg crepe	on	cutting board
6975	person	hold	knife
6975	knife	cut	egg crepe
6975	hashi	on	bowl
6975	person	hold	cutting board
6976	knife	on	cutting board
6976	egg crepe	on	cutting board
6976	person	hold	knife
6976	knife	cut	egg crepe
6976	hashi	on	bowl
6976	person	hold	cutting board
6977	knife	on	cutting board
6977	egg crepe	on	cutting board
6977	person	hold	knife
6977	knife	cut	egg crepe
6977	hashi	on	bowl
6977	person	hold	cutting board
6978	knife	on	cutting board
6978	egg crepe	on	cutting board
6978	person	hold	knife
6978	knife	cut	egg crepe
6978	hashi	on	bowl
6978	person	hold	cutting board
6979	knife	on	cutting board
6979	egg crepe	on	cutting board
6979	person	hold	knife
6979	knife	cut	egg crepe
6979	hashi	on	bowl
6979	person	hold	cutting board
6980	knife	on	cutting board
6980	egg crepe	on	cutting board
6980	person	hold	knife
6980	knife	cut	egg crepe
6980	hashi	on	bowl
6980	person	hold	cutting board
6981	knife	on	cutting board
6981	egg crepe	on	cutting board
6981	person	hold	knife
6981	knife	cut	egg crepe
6981	hashi	on	bowl
6981	person	hold	cutting board
6982	knife	on	cutting board
6982	egg crepe	on	cutting board
6982	person	hold	knife
6982	knife	cut	egg crepe
6982	hashi	on	bowl
6982	person	hold	cutting board
6983	knife	on	cutting board
6983	egg crepe	on	cutting board
6983	person	hold	knife
6983	knife	cut	egg crepe
6983	hashi	on	bowl
6983	person	hold	cutting board
6984	knife	on	cutting board
6984	egg crepe	on	cutting board
6984	person	hold	knife
6984	knife	cut	egg crepe
6984	hashi	on	bowl
6984	person	hold	cutting board
6985	knife	on	cutting board
6985	egg crepe	on	cutting board
6985	person	hold	knife
6985	knife	cut	egg crepe
6985	hashi	on	bowl
6985	person	hold	cutting board
6986	knife	on	cutting board
6986	egg crepe	on	cutting board
6986	person	hold	knife
6986	knife	cut	egg crepe
6986	hashi	on	bowl
6986	person	hold	cutting board
6987	knife	on	cutting board
6987	egg crepe	on	cutting board
6987	person	hold	knife
6987	knife	cut	egg crepe
6987	hashi	on	bowl
6987	person	hold	cutting board
6988	knife	on	cutting board
6988	egg crepe	on	cutting board
6988	person	hold	knife
6988	knife	cut	egg crepe
6988	hashi	on	bowl
6988	person	hold	cutting board
6989	knife	on	cutting board
6989	egg crepe	on	cutting board
6989	person	hold	knife
6989	knife	cut	egg crepe
6989	hashi	on	bowl
6989	person	hold	cutting board
6990	knife	on	cutting board
6990	egg crepe	on	cutting board
6990	person	hold	knife
6990	knife	cut	egg crepe
6990	hashi	on	bowl
6990	person	hold	cutting board
6991	knife	on	cutting board
6991	egg crepe	on	cutting board
6991	person	hold	knife
6991	knife	cut	egg crepe
6991	hashi	on	bowl
6991	person	hold	cutting board
6992	knife	on	cutting board
6992	egg crepe	on	cutting board
6992	person	hold	knife
6992	knife	cut	egg crepe
6992	hashi	on	bowl
6992	person	hold	cutting board
6993	knife	on	cutting board
6993	egg crepe	on	cutting board
6993	person	hold	knife
6993	knife	cut	egg crepe
6993	hashi	on	bowl
6993	person	hold	cutting board
6994	knife	on	cutting board
6994	egg crepe	on	cutting board
6994	person	hold	knife
6994	knife	cut	egg crepe
6994	hashi	on	bowl
6994	person	hold	cutting board
6995	knife	on	cutting board
6995	egg crepe	on	cutting board
6995	person	hold	knife
6995	knife	cut	egg crepe
6995	hashi	on	bowl
6995	person	hold	cutting board
6996	knife	on	cutting board
6996	egg crepe	on	cutting board
6996	person	hold	knife
6996	knife	cut	egg crepe
6996	hashi	on	bowl
6996	person	hold	cutting board
6997	knife	on	cutting board
6997	egg crepe	on	cutting board
6997	person	hold	knife
6997	knife	cut	egg crepe
6997	hashi	on	bowl
6997	person	hold	cutting board
6998	knife	on	cutting board
6998	egg crepe	on	cutting board
6998	person	hold	knife
6998	knife	cut	egg crepe
6998	hashi	on	bowl
6998	person	hold	cutting board
6999	knife	on	cutting board
6999	egg crepe	on	cutting board
6999	person	hold	knife
6999	knife	cut	egg crepe
6999	hashi	on	bowl
6999	person	hold	cutting board
7000	knife	on	cutting board
7000	egg crepe	on	cutting board
7000	person	hold	knife
7000	knife	cut	egg crepe
7000	hashi	on	bowl
7000	person	hold	cutting board
7001	knife	on	cutting board
7001	egg crepe	on	cutting board
7001	person	hold	knife
7001	knife	cut	egg crepe
7001	hashi	on	bowl
7001	person	hold	cutting board
7002	knife	on	cutting board
7002	egg crepe	on	cutting board
7002	person	hold	knife
7002	knife	cut	egg crepe
7002	hashi	on	bowl
7002	person	hold	cutting board
7003	knife	on	cutting board
7003	egg crepe	on	cutting board
7003	person	hold	knife
7003	knife	cut	egg crepe
7003	hashi	on	bowl
7003	person	hold	cutting board
7004	knife	on	cutting board
7004	egg crepe	on	cutting board
7004	person	hold	knife
7004	knife	cut	egg crepe
7004	hashi	on	bowl
7004	person	hold	cutting board
7005	knife	on	cutting board
7005	egg crepe	on	cutting board
7005	person	hold	knife
7005	knife	cut	egg crepe
7005	hashi	on	bowl
7005	person	hold	cutting board
7006	knife	on	cutting board
7006	egg crepe	on	cutting board
7006	person	hold	knife
7006	knife	cut	egg crepe
7006	hashi	on	bowl
7006	person	hold	cutting board
7007	knife	on	cutting board
7007	egg crepe	on	cutting board
7007	person	hold	knife
7007	knife	cut	egg crepe
7007	hashi	on	bowl
7007	person	hold	cutting board
7008	knife	on	cutting board
7008	egg crepe	on	cutting board
7008	person	hold	knife
7008	knife	cut	egg crepe
7008	hashi	on	bowl
7008	person	hold	cutting board
7009	knife	on	cutting board
7009	egg crepe	on	cutting board
7009	person	hold	knife
7009	knife	cut	egg crepe
7009	hashi	on	bowl
7009	person	hold	cutting board
7010	knife	on	cutting board
7010	egg crepe	on	cutting board
7010	person	hold	knife
7010	knife	cut	egg crepe
7010	hashi	on	bowl
7010	person	hold	cutting board
7011	knife	on	cutting board
7011	egg crepe	on	cutting board
7011	person	hold	knife
7011	knife	cut	egg crepe
7011	hashi	on	bowl
7011	person	hold	cutting board
7012	knife	on	cutting board
7012	egg crepe	on	cutting board
7012	person	hold	knife
7012	knife	cut	egg crepe
7012	hashi	on	bowl
7012	person	hold	cutting board
7013	knife	on	cutting board
7013	egg crepe	on	cutting board
7013	person	hold	knife
7013	knife	cut	egg crepe
7013	hashi	on	bowl
7013	person	hold	cutting board
7014	knife	on	cutting board
7014	egg crepe	on	cutting board
7014	person	hold	knife
7014	knife	cut	egg crepe
7014	hashi	on	bowl
7014	person	hold	cutting board
7015	knife	on	cutting board
7015	egg crepe	on	cutting board
7015	person	hold	knife
7015	knife	cut	egg crepe
7015	hashi	on	bowl
7015	person	hold	cutting board
7016	knife	on	cutting board
7016	egg crepe	on	cutting board
7016	person	hold	knife
7016	knife	cut	egg crepe
7016	hashi	on	bowl
7016	person	hold	cutting board
7017	knife	on	cutting board
7017	egg crepe	on	cutting board
7017	person	hold	knife
7017	knife	cut	egg crepe
7017	hashi	on	bowl
7017	person	hold	cutting board
7018	knife	on	cutting board
7018	egg crepe	on	cutting board
7018	person	hold	knife
7018	knife	cut	egg crepe
7018	hashi	on	bowl
7018	person	hold	cutting board
7019	knife	on	cutting board
7019	egg crepe	on	cutting board
7019	person	hold	knife
7019	knife	cut	egg crepe
7019	hashi	on	bowl
7019	person	hold	cutting board
7020	knife	on	cutting board
7020	egg crepe	on	cutting board
7020	person	hold	knife
7020	knife	cut	egg crepe
7020	hashi	on	bowl
7020	person	hold	cutting board
7021	knife	on	cutting board
7021	egg crepe	on	cutting board
7021	person	hold	knife
7021	knife	cut	egg crepe
7021	hashi	on	bowl
7021	person	hold	cutting board
7022	knife	on	cutting board
7022	egg crepe	on	cutting board
7022	person	hold	knife
7022	knife	cut	egg crepe
7022	hashi	on	bowl
7022	person	hold	cutting board
7023	knife	on	cutting board
7023	egg crepe	on	cutting board
7023	person	hold	knife
7023	knife	cut	egg crepe
7023	hashi	on	bowl
7023	person	hold	cutting board
7024	knife	on	cutting board
7024	egg crepe	on	cutting board
7024	person	hold	knife
7024	knife	cut	egg crepe
7024	hashi	on	bowl
7024	person	hold	cutting board
7025	knife	on	cutting board
7025	egg crepe	on	cutting board
7025	person	hold	knife
7025	knife	cut	egg crepe
7025	hashi	on	bowl
7025	person	hold	cutting board
7026	knife	on	cutting board
7026	egg crepe	on	cutting board
7026	person	hold	knife
7026	knife	cut	egg crepe
7026	hashi	on	bowl
7026	person	hold	cutting board
7027	knife	on	cutting board
7027	egg crepe	on	cutting board
7027	person	hold	knife
7027	knife	cut	egg crepe
7027	hashi	on	bowl
7027	person	hold	cutting board
7028	knife	on	cutting board
7028	egg crepe	on	cutting board
7028	person	hold	knife
7028	knife	cut	egg crepe
7028	hashi	on	bowl
7028	person	hold	cutting board
7029	knife	on	cutting board
7029	egg crepe	on	cutting board
7029	person	hold	knife
7029	knife	cut	egg crepe
7029	hashi	on	bowl
7029	person	hold	cutting board
7030	knife	on	cutting board
7030	egg crepe	on	cutting board
7030	person	hold	knife
7030	knife	cut	egg crepe
7030	hashi	on	bowl
7030	person	hold	cutting board
7031	knife	on	cutting board
7031	egg crepe	on	cutting board
7031	person	hold	knife
7031	knife	cut	egg crepe
7031	hashi	on	bowl
7031	person	hold	cutting board
7032	knife	on	cutting board
7032	egg crepe	on	cutting board
7032	person	hold	knife
7032	knife	cut	egg crepe
7032	hashi	on	bowl
7032	person	hold	cutting board
7033	knife	on	cutting board
7033	egg crepe	on	cutting board
7033	person	hold	knife
7033	knife	cut	egg crepe
7033	hashi	on	bowl
7033	person	hold	cutting board
7034	knife	on	cutting board
7034	egg crepe	on	cutting board
7034	person	hold	knife
7034	knife	cut	egg crepe
7034	hashi	on	bowl
7034	person	hold	cutting board
7035	knife	on	cutting board
7035	egg crepe	on	cutting board
7035	person	hold	knife
7035	knife	cut	egg crepe
7035	hashi	on	bowl
7035	person	hold	cutting board
7036	knife	on	cutting board
7036	egg crepe	on	cutting board
7036	person	hold	knife
7036	knife	cut	egg crepe
7036	hashi	on	bowl
7036	person	hold	cutting board
7037	knife	on	cutting board
7037	egg crepe	on	cutting board
7037	person	hold	knife
7037	knife	cut	egg crepe
7037	hashi	on	bowl
7037	person	hold	cutting board
7038	knife	on	cutting board
7038	egg crepe	on	cutting board
7038	person	hold	knife
7038	knife	cut	egg crepe
7038	hashi	on	bowl
7038	person	hold	cutting board
7039	knife	on	cutting board
7039	egg crepe	on	cutting board
7039	person	hold	knife
7039	knife	cut	egg crepe
7039	hashi	on	bowl
7039	person	hold	cutting board
7040	knife	on	cutting board
7040	egg crepe	on	cutting board
7040	person	hold	knife
7040	knife	cut	egg crepe
7040	hashi	on	bowl
7040	person	hold	cutting board
7041	knife	on	cutting board
7041	egg crepe	on	cutting board
7041	person	hold	knife
7041	knife	cut	egg crepe
7041	hashi	on	bowl
7041	person	hold	cutting board
7042	knife	on	cutting board
7042	egg crepe	on	cutting board
7042	person	hold	knife
7042	knife	cut	egg crepe
7042	hashi	on	bowl
7042	person	hold	cutting board
7043	knife	on	cutting board
7043	egg crepe	on	cutting board
7043	person	hold	knife
7043	knife	cut	egg crepe
7043	hashi	on	bowl
7043	person	hold	cutting board
7044	knife	on	cutting board
7044	egg crepe	on	cutting board
7044	person	hold	knife
7044	knife	cut	egg crepe
7044	hashi	on	bowl
7044	person	hold	cutting board
7045	knife	on	cutting board
7045	egg crepe	on	cutting board
7045	person	hold	knife
7045	knife	cut	egg crepe
7045	hashi	on	bowl
7045	person	hold	cutting board
7046	knife	on	cutting board
7046	egg crepe	on	cutting board
7046	person	hold	knife
7046	knife	cut	egg crepe
7046	hashi	on	bowl
7046	person	hold	cutting board
7047	knife	on	cutting board
7047	egg crepe	on	cutting board
7047	person	hold	knife
7047	knife	cut	egg crepe
7047	hashi	on	bowl
7047	person	hold	cutting board
7048	knife	on	cutting board
7048	egg crepe	on	cutting board
7048	person	hold	knife
7048	knife	cut	egg crepe
7048	hashi	on	bowl
7048	person	hold	cutting board
7049	knife	on	cutting board
7049	egg crepe	on	cutting board
7049	person	hold	knife
7049	knife	cut	egg crepe
7049	hashi	on	bowl
7049	person	hold	cutting board
7050	knife	on	cutting board
7050	egg crepe	on	cutting board
7050	person	hold	knife
7050	knife	cut	egg crepe
7050	hashi	on	bowl
7050	person	hold	cutting board
7051	knife	on	cutting board
7051	egg crepe	on	cutting board
7051	person	hold	knife
7051	knife	cut	egg crepe
7051	hashi	on	bowl
7051	person	hold	cutting board
7052	knife	on	cutting board
7052	egg crepe	on	cutting board
7052	person	hold	knife
7052	knife	cut	egg crepe
7052	hashi	on	bowl
7052	person	hold	cutting board
7053	knife	on	cutting board
7053	egg crepe	on	cutting board
7053	person	hold	knife
7053	knife	cut	egg crepe
7053	hashi	on	bowl
7053	person	hold	cutting board
7054	knife	on	cutting board
7054	egg crepe	on	cutting board
7054	person	hold	knife
7054	knife	cut	egg crepe
7054	hashi	on	bowl
7054	person	hold	cutting board
7055	knife	on	cutting board
7055	egg crepe	on	cutting board
7055	person	hold	knife
7055	knife	cut	egg crepe
7055	hashi	on	bowl
7055	person	hold	cutting board
7056	knife	on	cutting board
7056	egg crepe	on	cutting board
7056	person	hold	knife
7056	knife	cut	egg crepe
7056	hashi	on	bowl
7056	person	hold	cutting board
7057	knife	on	cutting board
7057	egg crepe	on	cutting board
7057	person	hold	knife
7057	knife	cut	egg crepe
7057	hashi	on	bowl
7057	person	hold	cutting board
7058	knife	on	cutting board
7058	egg crepe	on	cutting board
7058	person	hold	knife
7058	knife	cut	egg crepe
7058	hashi	on	bowl
7058	person	hold	cutting board
7059	knife	on	cutting board
7059	egg crepe	on	cutting board
7059	person	hold	knife
7059	knife	cut	egg crepe
7059	hashi	on	bowl
7059	person	hold	cutting board
7060	knife	on	cutting board
7060	egg crepe	on	cutting board
7060	person	hold	knife
7060	knife	cut	egg crepe
7060	hashi	on	bowl
7060	person	hold	cutting board
7061	knife	on	cutting board
7061	egg crepe	on	cutting board
7061	person	hold	knife
7061	knife	cut	egg crepe
7061	hashi	on	bowl
7061	person	hold	cutting board
7062	knife	on	cutting board
7062	egg crepe	on	cutting board
7062	person	hold	knife
7062	knife	cut	egg crepe
7062	hashi	on	bowl
7062	person	hold	cutting board
7063	knife	on	cutting board
7063	egg crepe	on	cutting board
7063	person	hold	knife
7063	knife	cut	egg crepe
7063	hashi	on	bowl
7063	person	hold	cutting board
7064	knife	on	cutting board
7064	egg crepe	on	cutting board
7064	person	hold	knife
7064	knife	cut	egg crepe
7064	hashi	on	bowl
7064	person	hold	cutting board
7065	knife	on	cutting board
7065	egg crepe	on	cutting board
7065	person	hold	knife
7065	knife	cut	egg crepe
7065	hashi	on	bowl
7065	person	hold	cutting board
7066	knife	on	cutting board
7066	egg crepe	on	cutting board
7066	person	hold	knife
7066	knife	cut	egg crepe
7066	hashi	on	bowl
7066	person	hold	cutting board
7067	knife	on	cutting board
7067	egg crepe	on	cutting board
7067	person	hold	knife
7067	knife	cut	egg crepe
7067	hashi	on	bowl
7067	person	hold	cutting board
7068	knife	on	cutting board
7068	egg crepe	on	cutting board
7068	person	hold	knife
7068	knife	cut	egg crepe
7068	hashi	on	bowl
7068	person	hold	cutting board
7069	knife	on	cutting board
7069	egg crepe	on	cutting board
7069	person	hold	knife
7069	knife	cut	egg crepe
7069	hashi	on	bowl
7069	person	hold	cutting board
7070	knife	on	cutting board
7070	egg crepe	on	cutting board
7070	person	hold	knife
7070	knife	cut	egg crepe
7070	hashi	on	bowl
7070	person	hold	cutting board
7071	knife	on	cutting board
7071	egg crepe	on	cutting board
7071	person	hold	knife
7071	knife	cut	egg crepe
7071	hashi	on	bowl
7071	person	hold	cutting board
7072	knife	on	cutting board
7072	egg crepe	on	cutting board
7072	person	hold	knife
7072	knife	cut	egg crepe
7072	hashi	on	bowl
7072	person	hold	cutting board
7073	knife	on	cutting board
7073	egg crepe	on	cutting board
7073	person	hold	knife
7073	knife	cut	egg crepe
7073	hashi	on	bowl
7073	person	hold	cutting board
7074	knife	on	cutting board
7074	egg crepe	on	cutting board
7074	person	hold	knife
7074	knife	cut	egg crepe
7074	hashi	on	bowl
7074	person	hold	cutting board
7075	knife	on	cutting board
7075	egg crepe	on	cutting board
7075	person	hold	knife
7075	knife	cut	egg crepe
7075	hashi	on	bowl
7075	person	hold	cutting board
7076	knife	on	cutting board
7076	egg crepe	on	cutting board
7076	person	hold	knife
7076	knife	cut	egg crepe
7076	hashi	on	bowl
7076	person	hold	cutting board
7077	knife	on	cutting board
7077	egg crepe	on	cutting board
7077	person	hold	knife
7077	knife	cut	egg crepe
7077	hashi	on	bowl
7077	person	hold	cutting board
7078	knife	on	cutting board
7078	egg crepe	on	cutting board
7078	person	hold	knife
7078	knife	cut	egg crepe
7078	hashi	on	bowl
7078	person	hold	cutting board
7079	knife	on	cutting board
7079	egg crepe	on	cutting board
7079	person	hold	knife
7079	knife	cut	egg crepe
7079	hashi	on	bowl
7079	person	hold	cutting board
7080	knife	on	cutting board
7080	egg crepe	on	cutting board
7080	person	hold	knife
7080	knife	cut	egg crepe
7080	hashi	on	bowl
7080	person	hold	cutting board
7081	knife	on	cutting board
7081	egg crepe	on	cutting board
7081	person	hold	knife
7081	knife	cut	egg crepe
7081	hashi	on	bowl
7081	person	hold	cutting board
7082	knife	on	cutting board
7082	egg crepe	on	cutting board
7082	person	hold	knife
7082	knife	cut	egg crepe
